Region_ID,Bedrooms,Date,Median_Rent
560,2,2019-02,1050.0
569,2,2019-02,1950.0
597,2,2019-02,1480.0
637,2,2019-02,797.5
640,2,2019-02,1549.5
655,2,2019-02,758.0
738,2,2019-02,1471.0
793,2,2019-02,1600.0
813,2,2019-02,1180.0
877,2,2019-02,1471.0
892,2,2019-02,1484.0
924,2,2019-02,1249.0
932,2,2019-02,525.0
971,2,2019-02,1400.0
999,2,2019-02,1947.5
1051,2,2019-02,630.0
1052,2,2019-02,1467.0
1143,2,2019-02,885.0
1205,2,2019-02,1670.0
1235,2,2019-02,902.5
1252,2,2019-02,1531.0
2,3,2019-02,1595.0
4,3,2019-02,1400.0
9,3,2019-02,1975.0
10,3,2019-02,1850.0
16,3,2019-02,1550.0
21,3,2019-02,1100.0
51,3,2019-02,1550.0
66,3,2019-02,1600.0
78,3,2019-02,1800.0
86,3,2019-02,1250.0
106,3,2019-02,1550.0
107,3,2019-02,1450.0
113,3,2019-02,1960.0
141,3,2019-02,1200.0
149,3,2019-02,1000.0
157,3,2019-02,1585.0
174,3,2019-02,825.0
182,3,2019-02,1645.0
187,3,2019-02,1800.0
199,3,2019-02,1350.0
202,3,2019-02,1600.0
203,3,2019-02,1500.0
209,3,2019-02,1000.0
210,3,2019-02,1550.0
215,3,2019-02,1375.0
217,3,2019-02,1950.0
225,3,2019-02,1425.0
232,3,2019-02,1250.0
243,3,2019-02,1183.0
251,3,2019-02,1800.0
257,3,2019-02,1200.0
260,3,2019-02,1695.0
262,3,2019-02,1595.0
299,3,2019-02,1350.0
306,3,2019-02,1766.0
329,3,2019-02,1860.5
340,3,2019-02,975.0
349,3,2019-02,2010.0
367,3,2019-02,1806.5
376,3,2019-02,1350.0
387,3,2019-02,1475.0
396,3,2019-02,1745.0
427,3,2019-02,1800.0
438,3,2019-02,1710.0
494,3,2019-02,1549.0
495,3,2019-02,1300.0
497,3,2019-02,1650.0
501,3,2019-02,1595.0
515,3,2019-02,1050.0
524,3,2019-02,1000.0
526,3,2019-02,1540.0
536,3,2019-02,1347.5
539,3,2019-02,1349.0
546,3,2019-02,1900.0
577,3,2019-02,1632.0
598,3,2019-02,1497.5
614,3,2019-02,1200.0
616,3,2019-02,1665.0
687,3,2019-02,1725.0
706,3,2019-02,1550.0
728,3,2019-02,1972.5
733,3,2019-02,1700.0
739,3,2019-02,1525.0
745,3,2019-02,1650.0
752,3,2019-02,1662.5
762,3,2019-02,1625.0
766,3,2019-02,1700.0
797,3,2019-02,1745.0
798,3,2019-02,1950.0
805,3,2019-02,1685.0
810,3,2019-02,1487.0
815,3,2019-02,1549.5
827,3,2019-02,1495.0
835,3,2019-02,1325.0
846,3,2019-02,1795.0
869,3,2019-02,2028.5
874,3,2019-02,1438.0
896,3,2019-02,895.0
918,3,2019-02,3800.0
921,3,2019-02,1525.0
925,3,2019-02,1450.0
931,3,2019-02,1495.0
945,3,2019-02,1325.0
977,3,2019-02,1550.0
978,3,2019-02,1495.0
2,4,2019-02,1795.0
4,4,2019-02,1695.0
9,4,2019-02,1995.0
10,4,2019-02,2495.0
16,4,2019-02,1795.0
21,4,2019-02,1300.0
46,4,2019-02,1780.0
64,4,2019-02,2297.5
71,4,2019-02,1725.0
86,4,2019-02,1772.5
87,4,2019-02,1800.0
92,4,2019-02,2447.5
117,4,2019-02,1975.0
132,4,2019-02,2097.5
135,4,2019-02,2095.0
141,4,2019-02,1850.0
143,4,2019-02,2495.0
148,4,2019-02,1700.0
165,4,2019-02,1575.0
168,4,2019-02,1750.0
179,4,2019-02,1800.0
187,4,2019-02,2195.0
193,4,2019-02,2500.0
205,4,2019-02,2100.0
223,4,2019-02,1850.0
239,4,2019-02,1895.0
240,4,2019-02,1950.0
242,4,2019-02,1799.5
248,4,2019-02,1800.0
288,4,2019-02,2100.0
292,4,2019-02,1900.0
294,4,2019-02,1825.0
298,4,2019-02,1497.0
309,4,2019-02,2300.0
2,1,2019-03,1265.0
4,1,2019-03,985.0
9,1,2019-03,1376.0
10,1,2019-03,1278.0
16,1,2019-03,1345.0
21,1,2019-03,725.0
50,1,2019-03,909.0
64,1,2019-03,927.0
75,1,2019-03,1189.5
82,1,2019-03,600.0
97,1,2019-03,841.0
100,1,2019-03,1132.5
101,1,2019-03,1255.0
106,1,2019-03,1259.0
130,1,2019-03,512.0
142,1,2019-03,1160.0
156,1,2019-03,495.0
162,1,2019-03,1372.0
167,1,2019-03,1168.0
175,1,2019-03,1110.0
176,1,2019-03,1000.0
183,1,2019-03,1050.0
187,1,2019-03,1265.0
194,1,2019-03,906.0
200,1,2019-03,600.0
210,1,2019-03,595.0
215,1,2019-03,1005.5
220,1,2019-03,680.0
223,1,2019-03,1252.5
225,1,2019-03,910.5
263,1,2019-03,1016.0
280,1,2019-03,1349.0
289,1,2019-03,552.5
297,1,2019-03,1414.0
313,1,2019-03,1074.0
325,1,2019-03,1027.0
331,1,2019-03,1070.0
358,1,2019-03,1180.0
371,1,2019-03,1095.0
411,1,2019-03,1000.0
413,1,2019-03,1099.0
425,1,2019-03,879.0
443,1,2019-03,900.0
449,1,2019-03,1440.0
471,1,2019-03,1109.0
495,1,2019-03,1188.0
550,1,2019-03,1165.0
580,1,2019-03,1412.5
590,1,2019-03,900.0
591,1,2019-03,855.0
596,1,2019-03,1095.0
607,1,2019-03,1035.0
623,1,2019-03,1133.0
630,1,2019-03,1067.0
644,1,2019-03,967.0
670,1,2019-03,1099.0
685,1,2019-03,1262.0
715,1,2019-03,1027.0
773,1,2019-03,1155.0
782,1,2019-03,1032.0
787,1,2019-03,1280.0
813,1,2019-03,1185.0
2,2,2019-03,1529.0
4,2,2019-03,1225.0
9,2,2019-03,1830.0
10,2,2019-03,1579.0
16,2,2019-03,1670.5
21,2,2019-03,850.0
50,2,2019-03,1160.0
66,2,2019-03,1141.0
77,2,2019-03,1580.0
84,2,2019-03,899.5
99,2,2019-03,850.0
102,2,2019-03,1530.0
108,2,2019-03,1589.5
136,2,2019-03,700.0
143,2,2019-03,850.0
167,2,2019-03,607.5
175,2,2019-03,1944.0
180,2,2019-03,1559.0
192,2,2019-03,1289.5
193,2,2019-03,1290.0
200,2,2019-03,750.0
201,2,2019-03,1395.0
205,2,2019-03,975.0
207,2,2019-03,1735.0
215,2,2019-03,1181.0
222,2,2019-03,900.0
233,2,2019-03,725.0
241,2,2019-03,1265.5
249,2,2019-03,850.0
252,2,2019-03,1542.0
254,2,2019-03,1204.0
296,2,2019-03,800.0
302,2,2019-03,1461.5
325,2,2019-03,1723.0
336,2,2019-03,725.0
344,2,2019-03,760.5
364,2,2019-03,1378.0
386,2,2019-03,1325.0
395,2,2019-03,1450.0
432,2,2019-03,1470.0
445,2,2019-03,1399.0
515,2,2019-03,1427.5
518,2,2019-03,1325.0
534,2,2019-03,945.0
542,2,2019-03,745.0
554,2,2019-03,924.5
560,2,2019-03,957.0
569,2,2019-03,1900.0
597,2,2019-03,1434.0
637,2,2019-03,795.0
640,2,2019-03,1510.0
655,2,2019-03,750.0
738,2,2019-03,1459.0
793,2,2019-03,1760.0
813,2,2019-03,1180.0
877,2,2019-03,1522.5
892,2,2019-03,1524.0
924,2,2019-03,1319.0
932,2,2019-03,550.0
971,2,2019-03,1401.0
999,2,2019-03,1946.0
1051,2,2019-03,625.0
1052,2,2019-03,1436.0
1143,2,2019-03,905.0
1205,2,2019-03,1752.5
1235,2,2019-03,940.0
1252,2,2019-03,1496.0
2,3,2019-03,1600.0
4,3,2019-03,1425.0
9,3,2019-03,2000.0
10,3,2019-03,1900.0
16,3,2019-03,1550.0
21,3,2019-03,1100.0
51,3,2019-03,1550.0
66,3,2019-03,1595.0
78,3,2019-03,1832.0
86,3,2019-03,1250.0
106,3,2019-03,1550.0
107,3,2019-03,1495.0
113,3,2019-03,1895.0
141,3,2019-03,1295.0
149,3,2019-03,1100.0
157,3,2019-03,1647.5
174,3,2019-03,830.0
182,3,2019-03,1625.0
187,3,2019-03,1810.0
199,3,2019-03,1350.0
202,3,2019-03,1640.0
203,3,2019-03,1516.0
209,3,2019-03,1050.0
210,3,2019-03,1550.0
215,3,2019-03,1400.0
217,3,2019-03,1954.5
225,3,2019-03,1450.0
232,3,2019-03,1250.0
243,3,2019-03,1295.0
251,3,2019-03,1800.0
257,3,2019-03,1250.0
260,3,2019-03,1750.0
262,3,2019-03,1599.0
299,3,2019-03,1317.5
306,3,2019-03,1750.0
329,3,2019-03,1899.5
340,3,2019-03,950.0
349,3,2019-03,2262.0
367,3,2019-03,1824.0
376,3,2019-03,1475.0
387,3,2019-03,1395.0
396,3,2019-03,1795.0
427,3,2019-03,1797.0
438,3,2019-03,1750.0
494,3,2019-03,1568.0
495,3,2019-03,1272.5
497,3,2019-03,1725.0
501,3,2019-03,1560.0
515,3,2019-03,1050.0
524,3,2019-03,1000.0
526,3,2019-03,1552.0
536,3,2019-03,1395.0
539,3,2019-03,1349.0
546,3,2019-03,1975.0
577,3,2019-03,1800.0
598,3,2019-03,1545.0
614,3,2019-03,1250.0
616,3,2019-03,1695.0
687,3,2019-03,1750.0
706,3,2019-03,1550.0
728,3,2019-03,2055.0
733,3,2019-03,1699.0
739,3,2019-03,1585.0
745,3,2019-03,1700.0
752,3,2019-03,1695.0
762,3,2019-03,1600.0
766,3,2019-03,1725.0
797,3,2019-03,1795.0
798,3,2019-03,1950.0
805,3,2019-03,1697.5
810,3,2019-03,1475.0
815,3,2019-03,1650.0
827,3,2019-03,1479.0
835,3,2019-03,1350.0
846,3,2019-03,1815.0
869,3,2019-03,1961.0
874,3,2019-03,1437.5
896,3,2019-03,875.0
918,3,2019-03,3800.0
921,3,2019-03,1537.5
925,3,2019-03,1475.0
931,3,2019-03,1495.0
945,3,2019-03,1350.0
977,3,2019-03,1525.0
978,3,2019-03,1462.5
2,4,2019-03,1776.0
4,4,2019-03,1680.0
9,4,2019-03,2100.0
10,4,2019-03,2450.0
16,4,2019-03,1800.0
21,4,2019-03,1300.0
46,4,2019-03,1795.0
64,4,2019-03,2295.0
71,4,2019-03,1697.5
86,4,2019-03,1695.0
87,4,2019-03,1805.0
92,4,2019-03,2500.0
117,4,2019-03,1975.0
132,4,2019-03,2095.0
135,4,2019-03,2100.0
141,4,2019-03,1950.0
143,4,2019-03,2397.5
148,4,2019-03,1750.0
165,4,2019-03,1575.0
168,4,2019-03,1895.0
179,4,2019-03,1800.0
187,4,2019-03,2197.5
193,4,2019-03,2500.0
205,4,2019-03,2200.0
223,4,2019-03,1800.0
239,4,2019-03,1872.5
240,4,2019-03,1950.0
242,4,2019-03,1800.0
248,4,2019-03,1805.0
288,4,2019-03,1995.0
292,4,2019-03,1900.0
294,4,2019-03,1800.0
298,4,2019-03,1525.0
309,4,2019-03,2250.0
2,1,2019-04,1270.0
4,1,2019-04,981.0
9,1,2019-04,1375.0
10,1,2019-04,1319.0
16,1,2019-04,1350.0
21,1,2019-04,725.0
50,1,2019-04,920.0
64,1,2019-04,948.0
75,1,2019-04,1165.0
82,1,2019-04,625.0
97,1,2019-04,848.0
100,1,2019-04,1135.0
101,1,2019-04,1255.0
106,1,2019-04,1223.0
130,1,2019-04,517.0
142,1,2019-04,1180.0
156,1,2019-04,495.0
162,1,2019-04,1327.5
167,1,2019-04,1175.5
175,1,2019-04,1068.0
176,1,2019-04,1020.0
183,1,2019-04,1078.0
187,1,2019-04,1250.0
194,1,2019-04,925.0
200,1,2019-04,650.0
210,1,2019-04,582.0
215,1,2019-04,1007.0
220,1,2019-04,675.0
223,1,2019-04,1185.0
225,1,2019-04,935.0
263,1,2019-04,1042.0
280,1,2019-04,1327.0
289,1,2019-04,560.0
297,1,2019-04,1435.0
313,1,2019-04,1029.0
325,1,2019-04,999.0
331,1,2019-04,1086.0
358,1,2019-04,1200.0
371,1,2019-04,1090.0
411,1,2019-04,1005.0
413,1,2019-04,1039.0
425,1,2019-04,873.0
443,1,2019-04,889.0
449,1,2019-04,1399.0
471,1,2019-04,1121.0
495,1,2019-04,1200.0
550,1,2019-04,1128.0
580,1,2019-04,1419.0
590,1,2019-04,875.0
591,1,2019-04,877.0
596,1,2019-04,1070.0
607,1,2019-04,1018.0
623,1,2019-04,1166.0
630,1,2019-04,1056.0
644,1,2019-04,979.0
670,1,2019-04,1099.0
685,1,2019-04,1270.0
715,1,2019-04,1037.0
773,1,2019-04,1145.0
782,1,2019-04,1076.5
787,1,2019-04,1314.5
813,1,2019-04,1202.0
2,2,2019-04,1523.0
4,2,2019-04,1230.0
9,2,2019-04,1850.0
10,2,2019-04,1599.0
16,2,2019-04,1600.0
21,2,2019-04,875.0
50,2,2019-04,1180.0
66,2,2019-04,1141.5
77,2,2019-04,1581.0
84,2,2019-04,900.0
99,2,2019-04,905.0
102,2,2019-04,1530.0
108,2,2019-04,1560.0
136,2,2019-04,717.0
143,2,2019-04,805.0
167,2,2019-04,625.0
175,2,2019-04,1938.0
180,2,2019-04,1539.0
192,2,2019-04,1303.0
193,2,2019-04,1322.5
200,2,2019-04,800.0
201,2,2019-04,1395.0
205,2,2019-04,1124.0
207,2,2019-04,1704.0
215,2,2019-04,1125.0
222,2,2019-04,877.5
233,2,2019-04,750.0
241,2,2019-04,1382.5
249,2,2019-04,850.0
252,2,2019-04,1493.0
254,2,2019-04,1200.0
296,2,2019-04,800.0
302,2,2019-04,1450.0
325,2,2019-04,1672.0
336,2,2019-04,700.0
344,2,2019-04,795.0
364,2,2019-04,1338.0
386,2,2019-04,1325.0
395,2,2019-04,1461.0
432,2,2019-04,1495.0
445,2,2019-04,1400.0
515,2,2019-04,1418.5
518,2,2019-04,1357.5
534,2,2019-04,995.0
542,2,2019-04,740.0
554,2,2019-04,880.0
560,2,2019-04,990.0
569,2,2019-04,1817.0
597,2,2019-04,1474.5
637,2,2019-04,850.0
640,2,2019-04,1584.5
655,2,2019-04,750.0
738,2,2019-04,1440.0
793,2,2019-04,1710.0
813,2,2019-04,1180.0
877,2,2019-04,1545.0
892,2,2019-04,1516.0
924,2,2019-04,1319.0
932,2,2019-04,545.0
971,2,2019-04,1440.0
999,2,2019-04,1947.0
1051,2,2019-04,660.0
1052,2,2019-04,1467.0
1143,2,2019-04,900.0
1205,2,2019-04,1747.0
1235,2,2019-04,940.0
1252,2,2019-04,1496.0
2,3,2019-04,1600.0
4,3,2019-04,1450.0
9,3,2019-04,2150.0
10,3,2019-04,1900.0
16,3,2019-04,1575.0
21,3,2019-04,1110.0
51,3,2019-04,1595.0
66,3,2019-04,1595.0
78,3,2019-04,1875.0
86,3,2019-04,1250.0
106,3,2019-04,1550.0
107,3,2019-04,1525.0
113,3,2019-04,1895.0
141,3,2019-04,1250.0
149,3,2019-04,1100.0
157,3,2019-04,1648.0
174,3,2019-04,850.0
182,3,2019-04,1602.5
187,3,2019-04,1800.0
199,3,2019-04,1325.0
202,3,2019-04,1649.0
203,3,2019-04,1547.0
209,3,2019-04,1050.0
210,3,2019-04,1582.0
215,3,2019-04,1425.0
217,3,2019-04,1989.0
225,3,2019-04,1450.0
232,3,2019-04,1225.0
243,3,2019-04,1395.0
251,3,2019-04,1849.0
257,3,2019-04,1250.0
260,3,2019-04,1720.5
262,3,2019-04,1600.0
299,3,2019-04,1300.0
306,3,2019-04,1773.0
329,3,2019-04,1899.0
340,3,2019-04,985.0
349,3,2019-04,2262.0
367,3,2019-04,1758.0
376,3,2019-04,1450.0
387,3,2019-04,1462.5
396,3,2019-04,1800.0
427,3,2019-04,1825.0
438,3,2019-04,1750.0
494,3,2019-04,1595.0
495,3,2019-04,1400.0
497,3,2019-04,1695.0
501,3,2019-04,1580.0
515,3,2019-04,1125.0
524,3,2019-04,1000.0
526,3,2019-04,1550.0
536,3,2019-04,1300.0
539,3,2019-04,1400.0
546,3,2019-04,2000.0
577,3,2019-04,1672.5
598,3,2019-04,1550.0
614,3,2019-04,1350.0
616,3,2019-04,1695.0
687,3,2019-04,1795.0
706,3,2019-04,1545.0
728,3,2019-04,2180.5
733,3,2019-04,1699.0
739,3,2019-04,1630.0
745,3,2019-04,1700.0
752,3,2019-04,1725.0
762,3,2019-04,1606.0
766,3,2019-04,1697.5
797,3,2019-04,1892.5
798,3,2019-04,1950.0
805,3,2019-04,1695.0
810,3,2019-04,1507.5
815,3,2019-04,1600.0
827,3,2019-04,1516.0
835,3,2019-04,1350.0
846,3,2019-04,2000.0
869,3,2019-04,2000.0
874,3,2019-04,1425.0
896,3,2019-04,950.0
918,3,2019-04,3925.0
921,3,2019-04,1595.0
925,3,2019-04,1500.0
931,3,2019-04,1495.0
945,3,2019-04,1300.0
977,3,2019-04,1525.0
978,3,2019-04,1495.0
2,4,2019-04,1850.0
4,4,2019-04,1700.0
9,4,2019-04,2297.5
10,4,2019-04,2400.0
16,4,2019-04,1800.0
21,4,2019-04,1300.0
46,4,2019-04,1850.0
64,4,2019-04,2350.0
71,4,2019-04,1700.0
86,4,2019-04,1700.0
87,4,2019-04,1800.0
92,4,2019-04,2800.0
117,4,2019-04,1895.0
132,4,2019-04,2100.0
135,4,2019-04,2150.0
141,4,2019-04,1900.0
143,4,2019-04,2395.0
148,4,2019-04,1650.0
165,4,2019-04,1600.0
168,4,2019-04,1900.0
179,4,2019-04,1750.0
187,4,2019-04,2195.0
193,4,2019-04,2750.0
205,4,2019-04,2200.0
223,4,2019-04,1850.0
239,4,2019-04,1850.0
240,4,2019-04,1950.0
242,4,2019-04,1825.0
248,4,2019-04,1800.0
288,4,2019-04,1997.5
292,4,2019-04,1895.0
294,4,2019-04,1825.0
298,4,2019-04,1550.0
309,4,2019-04,2347.0
2,1,2019-05,1269.0
4,1,2019-05,985.0
9,1,2019-05,1375.0
10,1,2019-05,1350.0
16,1,2019-05,1344.0
21,1,2019-05,689.0
50,1,2019-05,920.0
64,1,2019-05,993.0
75,1,2019-05,1180.0
82,1,2019-05,625.0
97,1,2019-05,838.0
100,1,2019-05,1227.5
101,1,2019-05,1225.0
106,1,2019-05,1210.0
130,1,2019-05,508.0
142,1,2019-05,1175.0
156,1,2019-05,500.0
162,1,2019-05,1325.0
167,1,2019-05,1205.0
175,1,2019-05,1083.0
176,1,2019-05,1050.5
183,1,2019-05,1015.0
187,1,2019-05,1284.0
194,1,2019-05,941.0
200,1,2019-05,650.0
210,1,2019-05,599.0
215,1,2019-05,1035.0
220,1,2019-05,670.0
223,1,2019-05,1130.0
225,1,2019-05,899.0
263,1,2019-05,1056.5
280,1,2019-05,1340.0
289,1,2019-05,565.0
297,1,2019-05,1383.0
313,1,2019-05,1019.0
325,1,2019-05,1002.0
331,1,2019-05,1097.5
358,1,2019-05,1315.0
371,1,2019-05,1080.0
411,1,2019-05,985.0
413,1,2019-05,1098.0
425,1,2019-05,930.0
443,1,2019-05,880.0
449,1,2019-05,1366.0
471,1,2019-05,1105.0
495,1,2019-05,1169.0
550,1,2019-05,1145.5
580,1,2019-05,1420.0
590,1,2019-05,867.5
591,1,2019-05,881.0
596,1,2019-05,1070.0
607,1,2019-05,1060.0
623,1,2019-05,1135.0
630,1,2019-05,1043.0
644,1,2019-05,979.0
670,1,2019-05,1220.0
685,1,2019-05,1279.0
715,1,2019-05,1036.0
773,1,2019-05,1199.0
782,1,2019-05,1108.0
787,1,2019-05,1319.0
813,1,2019-05,1179.0
2,2,2019-05,1520.0
4,2,2019-05,1265.0
9,2,2019-05,1850.0
10,2,2019-05,1629.0
16,2,2019-05,1595.0
21,2,2019-05,860.0
50,2,2019-05,1195.0
66,2,2019-05,1144.0
77,2,2019-05,1564.0
84,2,2019-05,875.0
99,2,2019-05,970.0
102,2,2019-05,1505.0
108,2,2019-05,1579.0
136,2,2019-05,717.0
143,2,2019-05,837.5
167,2,2019-05,650.0
175,2,2019-05,1938.0
180,2,2019-05,1542.0
192,2,2019-05,1350.0
193,2,2019-05,1330.0
200,2,2019-05,800.0
201,2,2019-05,1395.0
205,2,2019-05,1129.0
207,2,2019-05,1747.0
215,2,2019-05,1125.0
222,2,2019-05,850.0
233,2,2019-05,784.0
241,2,2019-05,1390.0
249,2,2019-05,850.0
252,2,2019-05,1419.0
254,2,2019-05,1197.5
296,2,2019-05,795.0
302,2,2019-05,1455.0
325,2,2019-05,1704.0
336,2,2019-05,700.0
344,2,2019-05,809.0
364,2,2019-05,1330.5
386,2,2019-05,1305.0
395,2,2019-05,1462.0
432,2,2019-05,1680.0
445,2,2019-05,1397.0
515,2,2019-05,1371.5
518,2,2019-05,1334.0
534,2,2019-05,1016.0
542,2,2019-05,750.0
554,2,2019-05,919.0
560,2,2019-05,995.0
569,2,2019-05,1815.0
597,2,2019-05,1419.0
637,2,2019-05,850.0
640,2,2019-05,1530.0
655,2,2019-05,800.5
738,2,2019-05,1461.5
793,2,2019-05,1683.0
813,2,2019-05,1180.0
877,2,2019-05,1544.0
892,2,2019-05,1450.5
924,2,2019-05,1319.0
932,2,2019-05,600.0
971,2,2019-05,1609.0
999,2,2019-05,1830.0
1051,2,2019-05,672.5
1052,2,2019-05,1467.0
1143,2,2019-05,922.5
1205,2,2019-05,1701.0
1235,2,2019-05,940.0
1252,2,2019-05,1423.0
2,3,2019-05,1650.0
4,3,2019-05,1450.0
9,3,2019-05,2150.0
10,3,2019-05,1895.0
16,3,2019-05,1595.0
21,3,2019-05,1150.0
51,3,2019-05,1595.0
66,3,2019-05,1600.0
78,3,2019-05,1910.0
86,3,2019-05,1250.0
106,3,2019-05,1600.0
107,3,2019-05,1550.0
113,3,2019-05,2100.0
141,3,2019-05,1250.0
149,3,2019-05,1187.5
157,3,2019-05,1720.0
174,3,2019-05,850.0
182,3,2019-05,1650.0
187,3,2019-05,1800.0
199,3,2019-05,1381.5
202,3,2019-05,1700.0
203,3,2019-05,1529.0
209,3,2019-05,1050.0
210,3,2019-05,1590.0
215,3,2019-05,1370.0
217,3,2019-05,1975.0
225,3,2019-05,1474.0
232,3,2019-05,1250.0
243,3,2019-05,1395.0
251,3,2019-05,1850.0
257,3,2019-05,1295.0
260,3,2019-05,1744.0
262,3,2019-05,1612.5
299,3,2019-05,1300.0
306,3,2019-05,1795.0
329,3,2019-05,1949.0
340,3,2019-05,962.5
349,3,2019-05,2175.0
367,3,2019-05,1739.0
376,3,2019-05,1450.0
387,3,2019-05,1495.0
396,3,2019-05,1810.0
427,3,2019-05,1859.5
438,3,2019-05,1750.0
494,3,2019-05,1590.0
495,3,2019-05,1400.0
497,3,2019-05,1674.5
501,3,2019-05,1600.0
515,3,2019-05,1185.0
524,3,2019-05,1000.0
526,3,2019-05,1542.5
536,3,2019-05,1350.0
539,3,2019-05,1400.0
546,3,2019-05,2000.0
577,3,2019-05,1664.5
598,3,2019-05,1562.5
614,3,2019-05,1425.0
616,3,2019-05,1650.0
687,3,2019-05,1750.0
706,3,2019-05,1550.0
728,3,2019-05,2195.0
733,3,2019-05,1782.5
739,3,2019-05,1650.0
745,3,2019-05,1725.0
752,3,2019-05,1756.0
762,3,2019-05,1666.0
766,3,2019-05,1675.0
797,3,2019-05,2000.0
798,3,2019-05,2000.0
805,3,2019-05,1689.0
810,3,2019-05,1515.0
815,3,2019-05,1597.0
827,3,2019-05,1485.0
835,3,2019-05,1375.0
846,3,2019-05,1980.0
869,3,2019-05,2051.0
874,3,2019-05,1425.0
896,3,2019-05,947.5
918,3,2019-05,3974.5
921,3,2019-05,1647.5
925,3,2019-05,1465.0
931,3,2019-05,1425.0
945,3,2019-05,1350.0
977,3,2019-05,1525.0
978,3,2019-05,1545.0
2,4,2019-05,1880.0
4,4,2019-05,1730.0
9,4,2019-05,2395.0
10,4,2019-05,2350.0
16,4,2019-05,1849.5
21,4,2019-05,1350.0
46,4,2019-05,1862.5
64,4,2019-05,2300.0
71,4,2019-05,1600.0
86,4,2019-05,1750.0
87,4,2019-05,1849.5
92,4,2019-05,2700.0
117,4,2019-05,1967.5
132,4,2019-05,2160.0
135,4,2019-05,2125.0
141,4,2019-05,1900.0
143,4,2019-05,2400.0
148,4,2019-05,1695.0
165,4,2019-05,1625.0
168,4,2019-05,1965.0
179,4,2019-05,1695.0
187,4,2019-05,2087.5
193,4,2019-05,2750.0
205,4,2019-05,2150.0
223,4,2019-05,1972.5
239,4,2019-05,1850.0
240,4,2019-05,1875.0
242,4,2019-05,1850.0
248,4,2019-05,1800.0
288,4,2019-05,2100.0
292,4,2019-05,1895.0
294,4,2019-05,1825.0
298,4,2019-05,1549.0
309,4,2019-05,2347.0
2,1,2019-06,1286.0
4,1,2019-06,999.0
9,1,2019-06,1360.0
10,1,2019-06,1350.0
16,1,2019-06,1300.0
21,1,2019-06,725.0
50,1,2019-06,933.5
64,1,2019-06,1025.5
75,1,2019-06,1180.0
82,1,2019-06,600.0
97,1,2019-06,839.5
100,1,2019-06,1225.0
101,1,2019-06,1205.0
106,1,2019-06,1195.0
130,1,2019-06,500.0
142,1,2019-06,1175.0
156,1,2019-06,562.0
162,1,2019-06,1295.0
167,1,2019-06,1208.0
175,1,2019-06,1110.0
176,1,2019-06,1053.0
183,1,2019-06,995.0
187,1,2019-06,1279.0
194,1,2019-06,951.0
200,1,2019-06,755.0
210,1,2019-06,566.0
215,1,2019-06,1164.0
220,1,2019-06,725.0
223,1,2019-06,1113.0
225,1,2019-06,910.0
263,1,2019-06,1138.0
280,1,2019-06,1350.0
289,1,2019-06,585.0
297,1,2019-06,1361.0
313,1,2019-06,1069.0
325,1,2019-06,1022.0
331,1,2019-06,1170.5
358,1,2019-06,1347.5
371,1,2019-06,1089.0
411,1,2019-06,1044.0
413,1,2019-06,1122.0
425,1,2019-06,888.0
443,1,2019-06,880.0
449,1,2019-06,1406.0
471,1,2019-06,1097.0
495,1,2019-06,1149.0
550,1,2019-06,1215.0
580,1,2019-06,1386.0
590,1,2019-06,885.0
591,1,2019-06,945.5
596,1,2019-06,1070.0
607,1,2019-06,1050.0
623,1,2019-06,1163.0
630,1,2019-06,1083.0
644,1,2019-06,977.0
670,1,2019-06,1258.0
685,1,2019-06,1305.0
715,1,2019-06,1057.0
773,1,2019-06,1185.0
782,1,2019-06,1079.0
787,1,2019-06,1295.0
813,1,2019-06,1203.0
2,2,2019-06,1510.0
4,2,2019-06,1269.0
9,2,2019-06,1810.0
10,2,2019-06,1644.0
16,2,2019-06,1529.5
21,2,2019-06,872.5
50,2,2019-06,1200.0
66,2,2019-06,1222.0
77,2,2019-06,1565.0
84,2,2019-06,850.0
99,2,2019-06,950.0
102,2,2019-06,1477.5
108,2,2019-06,1543.0
136,2,2019-06,721.0
143,2,2019-06,805.0
167,2,2019-06,650.0
175,2,2019-06,1907.5
180,2,2019-06,1520.0
192,2,2019-06,1425.0
193,2,2019-06,1332.0
200,2,2019-06,800.0
201,2,2019-06,1435.0
205,2,2019-06,1119.0
207,2,2019-06,1759.5
215,2,2019-06,1223.0
222,2,2019-06,850.0
233,2,2019-06,776.5
241,2,2019-06,1455.0
249,2,2019-06,850.0
252,2,2019-06,1399.0
254,2,2019-06,1195.0
296,2,2019-06,795.0
302,2,2019-06,1549.0
325,2,2019-06,1720.0
336,2,2019-06,737.5
344,2,2019-06,819.0
364,2,2019-06,1369.0
386,2,2019-06,1322.0
395,2,2019-06,1585.0
432,2,2019-06,1680.0
445,2,2019-06,1405.0
515,2,2019-06,1430.0
518,2,2019-06,1319.0
534,2,2019-06,952.0
542,2,2019-06,725.0
554,2,2019-06,944.0
560,2,2019-06,994.0
569,2,2019-06,1925.0
597,2,2019-06,1499.0
637,2,2019-06,800.0
640,2,2019-06,1435.0
655,2,2019-06,750.0
738,2,2019-06,1488.0
793,2,2019-06,1680.0
813,2,2019-06,1200.0
877,2,2019-06,1496.0
892,2,2019-06,1419.5
924,2,2019-06,1287.0
932,2,2019-06,575.0
971,2,2019-06,1621.0
999,2,2019-06,1735.0
1051,2,2019-06,685.0
1052,2,2019-06,1467.0
